Accession,SRA_Accession,Release_Date,Species,Genus,Family,Length,Sequence_Type,Nuc_Completeness,Genotype,Segment,Authors,Publications,Geo_Location,Host,Isolation_Source,Collection_Date,BioSample,GenBank_Title
DQ243956,,2006-05-10T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,1170,GenBank,partial,,,"Chibo,D., Birch,C., Birch,C.J.",16603522,Australia,,,,,"Human coronavirus 229E strain HCoV-229E-24/4/03 nucleoprotein (N) gene, complete cds"
DQ243957,,2006-05-10T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,1170,GenBank,partial,,,"Chibo,D., Birch,C., Birch,C.J.",16603522,Australia,,,,,"Human coronavirus 229E strain HCoV-229E-30/7/03 nucleoprotein (N) gene, complete cds"
DQ243958,,2006-05-10T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,1170,GenBank,partial,,,"Chibo,D., Birch,C., Birch,C.J.",16603522,Australia,,,,,"Human coronavirus 229E strain HCoV-229E-19/8/03 nucleoprotein (N) gene, complete cds"
DQ243959,,2006-05-10T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,1170,GenBank,partial,,,"Chibo,D., Birch,C., Birch,C.J.",16603522,Australia,,,,,"Human coronavirus 229E strain HCoV-229E-14/8/03 nucleoprotein (N) gene, complete cds"
DQ243960,,2006-05-10T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,1170,GenBank,partial,,,"Chibo,D., Birch,C., Birch,C.J.",16603522,Australia,,oronasopharynx,,,"Human coronavirus 229E strain HCoV-229E-28/2/03 nucleoprotein (N) gene, complete cds"
DQ243961,,2006-05-10T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,1170,GenBank,partial,,,"Chibo,D., Birch,C., Birch,C.J.",16603522,Australia,,,,,"Human coronavirus 229E strain HCoV-229E-25/8/03 nucleoprotein (N) gene, complete cds"
DQ243962,,2006-05-10T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,1170,GenBank,partial,,,"Chibo,D., Birch,C., Birch,C.J.",16603522,Australia,,oronasopharynx,,,"Human coronavirus 229E strain HCoV-229E-20/1/04 nucleoprotein (N) gene, complete cds"
DQ243963,,2006-05-10T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,3522,GenBank,partial,,,"Chibo,D., Birch,C., Birch,C.J.",16603522,,,,,,"Human coronavirus 229E strain ATCC VR-740 spike glycoprotein (S) gene, complete cds"
DQ243964,,2006-05-10T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,3513,GenBank,partial,,,"Chibo,D., Birch,C., Birch,C.J.",16603522,Australia,,,,,"Human coronavirus 229E isolate HCoV-229E-11/6/79 spike glycoprotein (S) gene, complete cds"
DQ243965,,2006-05-10T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,3513,GenBank,partial,,,"Chibo,D., Birch,C., Birch,C.J.",16603522,Australia,,,,,"Human coronavirus 229E isolate HCoV-229E-16/6/82 spike glycoprotein (S) gene, complete cds"
DQ243966,,2006-05-10T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,3513,GenBank,partial,,,"Chibo,D., Birch,C., Birch,C.J.",16603522,Australia,,,,,"Human coronavirus 229E isolate HCoV-229E-22/9/82 spike glycoprotein (S) gene, complete cds"
DQ243967,,2006-05-10T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,3513,GenBank,partial,,,"Chibo,D., Birch,C., Birch,C.J.",16603522,Australia,,,,,"Human coronavirus 229E isolate HCoV-229E-6/10/82 spike glycoprotein (S) gene, complete cds"
DQ243968,,2006-05-10T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,3513,GenBank,partial,,,"Chibo,D., Birch,C., Birch,C.J.",16603522,Australia,,,,,"Human coronavirus 229E isolate HCoV-229E-21/10/82 spike glycoprotein (S) gene, complete cds"
DQ243969,,2006-05-10T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,3513,GenBank,partial,,,"Chibo,D., Birch,C., Birch,C.J.",16603522,Australia,,,,,"Human coronavirus 229E isolate HCoV-229E-8/11/82a spike glycoprotein (S) gene, complete cds"
DQ243970,,2006-05-10T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,3513,GenBank,partial,,,"Chibo,D., Birch,C., Birch,C.J.",16603522,Australia,,,,,"Human coronavirus 229E isolate HCoV-229E-8/11/82b spike glycoprotein (S) gene, complete cds"
DQ243971,,2006-05-10T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,3513,GenBank,partial,,,"Chibo,D., Birch,C., Birch,C.J.",16603522,Australia,,,,,"Human coronavirus 229E isolate HCoV-229E-29/7/84 spike glycoprotein (S) gene, complete cds"
DQ243972,,2006-05-10T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,3513,GenBank,partial,,,"Chibo,D., Birch,C., Birch,C.J.",16603522,Australia,,,,,"Human coronavirus 229E isolate HCoV-229E-5/9/84 spike glycoprotein (S) gene, complete cds"
DQ243973,,2006-05-10T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,3513,GenBank,partial,,,"Chibo,D., Birch,C., Birch,C.J.",16603522,Australia,,,,,"Human coronavirus 229E isolate HCoV-229E-24/6/90 spike glycoprotein (S) gene, complete cds"
DQ243974,,2006-05-10T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,3513,GenBank,partial,,,"Chibo,D., Birch,C., Birch,C.J.",16603522,Australia,,,,,"Human coronavirus 229E isolate HCoV-229-25/6/92 spike glycoprotein (S) gene, complete cds"
DQ243975,,2006-05-10T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,3513,GenBank,partial,,,"Chibo,D., Birch,C., Birch,C.J.",16603522,Australia,,,,,"Human coronavirus 229E isolate HCoV-229E-12/5/92 spike glycoprotein (S) gene, complete cds"
DQ243976,,2006-05-10T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,3513,GenBank,partial,,,"Chibo,D., Birch,C., Birch,C.J.",16603522,Australia,,,,,"Human coronavirus 229E isolate HCoV-229E-17/6/92 spike glycoprotein (S) gene, complete cds"
DQ243977,,2006-05-10T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,3513,GenBank,partial,,,"Chibo,D., Birch,C., Birch,C.J.",16603522,Australia,,,,,"Human coronavirus 229E strain HCoV-229E-8/8/01 spike glycoprotein (S) gene, complete cds"
DQ243978,,2006-05-10T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,3513,GenBank,partial,,,"Chibo,D., Birch,C., Birch,C.J.",16603522,Australia,,,,,"Human coronavirus 229E strain HCoV-229E-27/8/01 spike glycoprotein (S) gene, complete cds"
DQ243979,,2006-05-10T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,3513,GenBank,partial,,,"Chibo,D., Birch,C., Birch,C.J.",16603522,Australia,,,,,"Human coronavirus 229E strain HCoV-229E-21/6/02 spike glycoprotein (S) gene, complete cds"
DQ243980,,2006-05-10T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,3513,GenBank,partial,,,"Chibo,D., Birch,C., Birch,C.J.",16603522,Australia,,,,,"Human coronavirus 229E strain HCoV-229E-6/1/03 spike glycoprotein (S) gene, complete cds"
DQ243981,,2006-05-10T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,957,GenBank,partial,,,"Chibo,D., Birch,C., Birch,C.J.",16603522,Australia,,,,,"Human coronavirus 229E strain HCoV-229E-24/4/03 spike glycoprotein (S) gene, partial cds"
DQ243982,,2006-05-10T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,1708,GenBank,partial,,,"Chibo,D., Birch,C., Birch,C.J.",16603522,Australia,,,,,"Human coronavirus 229E strain HCoV-229E-24/4/03 spike glycoprotein (S) gene, partial cds"
DQ243983,,2006-05-10T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,3513,GenBank,partial,,,"Chibo,D., Birch,C., Birch,C.J.",16603522,Australia,,,,,"Human coronavirus 229E strain HCoV-229E-30/7/03 spike glycoprotein (S) gene, complete cds"
DQ243984,,2006-05-10T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,3513,GenBank,partial,,,"Chibo,D., Birch,C., Birch,C.J.",16603522,Australia,,,,,"Human coronavirus 229E strain HCoV-229E-14/8/03 spike glycoprotein (S) gene, complete cds"
DQ243985,,2006-05-10T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,3513,GenBank,partial,,,"Chibo,D., Birch,C., Birch,C.J.",16603522,Australia,,,,,"Human coronavirus 229E strain HCoV-229E-19/8/03 spike glycoprotein (S) gene, complete cds"
DQ243986,,2006-05-10T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,3513,GenBank,partial,,,"Chibo,D., Birch,C., Birch,C.J.",16603522,Australia,,,,,"Human coronavirus 229E strain HCoV-229E-25/8/03 spike glycoprotein (S) gene, complete cds"
DQ243987,,2006-05-10T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,1788,GenBank,partial,,,"Chibo,D., Birch,C., Birch,C.J.",16603522,Australia,,,,,"Human coronavirus 229E strain HCoV-229E-27/1/04 spike glycoprotein (S) gene, partial cds"
CS123973,,2005-07-21T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,129,GenBank,partial,,,"van der Hoek,C.",,,,,,,Sequence 16 from Patent EP1553169
CS123975,,2005-07-21T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,145,GenBank,partial,,,"van der Hoek,C.",,,,,,,Sequence 18 from Patent EP1553169
CS123977,,2005-07-21T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,71,GenBank,partial,,,"van der Hoek,C.",,,,,,,Sequence 20 from Patent EP1553169
CS123978,,2005-07-21T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,134,GenBank,partial,,,"van der Hoek,C.",,,,,,,Sequence 21 from Patent EP1553169
CS123980,,2005-07-21T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,207,GenBank,partial,,,"van der Hoek,C.",,,,,,,Sequence 23 from Patent EP1553169
CS123982,,2005-07-21T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,207,GenBank,partial,,,"van der Hoek,C.",,,,,,,Sequence 25 from Patent EP1553169
CS123984,,2005-07-21T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,71,GenBank,partial,,,"van der Hoek,C.",,,,,,,Sequence 27 from Patent EP1553169
CS123986,,2005-07-21T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,107,GenBank,partial,,,"van der Hoek,C.",,,,,,,Sequence 29 from Patent EP1553169
AY775288,,2004-11-06T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,100,GenBank,partial,229E,,"Mitchell,S.J., Coyle,P.V., McCaughey,C., O'Neill,H.J., Mitchell,F., De Ornellas,D., Wyatt,D.E., Feeney,S.A.",,,,,,,"Human coronavirus 229E nucleocapsid protein (N) gene, partial cds"
AY751810,,2004-10-13T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,176,GenBank,partial,,,"Theamboonlers,A., Samransamruajkit,R., Thongme,C., Amonsin,A., Chongsrisawat,V., Poovorawan,Y., Thongmee,C., Yambangyang,O.",17139182,Thailand,,,,,"Human coronavirus 229E isolate CU129TH replicase 1b gene, partial cds"
AY751811,,2004-10-13T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,176,GenBank,partial,,,"Theamboonlers,A., Samransamruajkit,R., Thongme,C., Amonsin,A., Chongsrisawat,V., Poovorawan,Y., Thongmee,C., Yambangyang,O.",17139182,Thailand,,,,,"Human coronavirus 229E isolate CU122TH replicase 1b gene, partial cds"
AY751812,,2004-10-13T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,176,GenBank,partial,,,"Theamboonlers,A., Samransamruajkit,R., Thongme,C., Amonsin,A., Chongsrisawat,V., Poovorawan,Y., Thongmee,C., Yambangyang,O.",17139182,Thailand,,,,,"Human coronavirus 229E isolate CU109TH replicase 1b gene, partial cds"
AY751813,,2004-10-13T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,174,GenBank,partial,,,"Theamboonlers,A., Samransamruajkit,R., Thongme,C., Amonsin,A., Chongsrisawat,V., Poovorawan,Y., Thongmee,C., Yambangyang,O.",17139182,Thailand,,,,,"Human coronavirus 229E isolate CU126TH replicase 1b gene, partial cds"
AY751814,,2004-10-13T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,174,GenBank,partial,,,"Theamboonlers,A., Samransamruajkit,R., Thongme,C., Amonsin,A., Chongsrisawat,V., Poovorawan,Y., Thongmee,C., Yambangyang,O.",17139182,Thailand,,,,,"Human coronavirus 229E isolate CU65TH replicase 1b gene, partial cds"
AY751815,,2004-10-13T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,174,GenBank,partial,,,"Theamboonlers,A., Samransamruajkit,R., Thongme,C., Amonsin,A., Chongsrisawat,V., Poovorawan,Y., Thongmee,C., Yambangyang,O.",17139182,,,,,,"Human coronavirus 229E isolate CU60TH replicase 1b gene, partial cds"
AY751816,,2004-10-13T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,174,GenBank,partial,,,"Theamboonlers,A., Samransamruajkit,R., Thongme,C., Amonsin,A., Chongsrisawat,V., Poovorawan,Y., Thongmee,C., Yambangyang,O.",17139182,,,,,,"Human coronavirus 229E isolate CU110TH replicase 1b gene, partial cds"
AY751817,,2004-10-13T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,305,GenBank,partial,,,"Theamboonlers,A., Samransamruajkit,R., Thongme,C., Amonsin,A., Chongsrisawat,V., Poovorawan,Y., Thongmee,C., Yambangyang,O.",17139182,Thailand,,,,,"Human coronavirus 229E isolate CU60TH OC43 membrane glycoprotein gene, partial cds"
AY751818,,2004-10-13T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,305,GenBank,partial,,,"Theamboonlers,A., Samransamruajkit,R., Thongme,C., Amonsin,A., Chongsrisawat,V., Poovorawan,Y., Thongmee,C., Yambangyang,O.",17139182,,,,,,"Human coronavirus 229E isolate CU82TH OC43 membrane glycoprotein gene, partial cds"
AY754762,,2004-10-13T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,174,GenBank,partial,,,"Theamboonlers,A., Samransamruajkit,R., Thongme,C., Amonsin,A., Chongsrisawat,V., Poovorawan,Y., Thongmee,C., Yambangyang,O.",17139182,Thailand,,,,,"Human coronavirus 229E isolate CU71TH replicase 1b gene, partial cds"
AY386379,,2003-10-06T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,1702,GenBank,partial,,,"Breslin,J.J., Smith,M.K., Wentworth,D.E., Edwards,K.M., Talbot,P.J., Myint,S.H., Kapikian,A.Z., Holmes,K.V.",,,,,,,"Human coronavirus 229E isolate B10 spike glycoprotein gene, partial cds"
AY386380,,2003-10-06T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,1702,GenBank,partial,,,"Breslin,J.J., Smith,M.K., Wentworth,D.E., Edwards,K.M., Talbot,P.J., Myint,S.H., Kapikian,A.Z., Holmes,K.V.",,,,oronasopharynx,,,"Human coronavirus 229E isolate 29NSD2 spike glycoprotein gene, partial cds"
AY386381,,2003-10-06T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,1702,GenBank,partial,,,"Breslin,J.J., Smith,M.K., Wentworth,D.E., Edwards,K.M., Talbot,P.J., Myint,S.H., Kapikian,A.Z., Holmes,K.V.",,,,oronasopharynx,,,"Human coronavirus 229E isolate 40NSD2 spike glycoprotein gene, partial cds"
AY386382,,2003-10-06T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,1702,GenBank,partial,,,"Breslin,J.J., Smith,M.K., Wentworth,D.E., Edwards,K.M., Talbot,P.J., Myint,S.H., Kapikian,A.Z., Holmes,K.V.",,,,oronasopharynx,,,"Human coronavirus 229E isolate 18D2NS spike glycoprotein gene, partial cds"
AY386383,,2003-10-06T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,1702,GenBank,partial,,,"Breslin,J.J., Smith,M.K., Wentworth,D.E., Edwards,K.M., Talbot,P.J., Myint,S.H., Kapikian,A.Z., Holmes,K.V.",,,,oronasopharynx,,,"Human coronavirus 229E isolate 1048 spike glycoprotein gene, partial cds"
AY386384,,2003-10-06T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,1702,GenBank,partial,,,"Breslin,J.J., Smith,M.K., Wentworth,D.E., Edwards,K.M., Talbot,P.J., Myint,S.H., Kapikian,A.Z., Holmes,K.V.",,,,oronasopharynx,,,"Human coronavirus 229E isolate 1623 spike glycoprotein gene, partial cds"
AY386385,,2003-10-06T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,1702,GenBank,partial,,,"Breslin,J.J., Smith,M.K., Wentworth,D.E., Edwards,K.M., Talbot,P.J., Myint,S.H., Kapikian,A.Z., Holmes,K.V.",,,,oronasopharynx,,,"Human coronavirus 229E isolate 1027 spike glycoprotein gene, partial cds"
AY386386,,2003-10-06T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,1702,GenBank,partial,,,"Breslin,J.J., Smith,M.K., Wentworth,D.E., Edwards,K.M., Talbot,P.J., Myint,S.H., Kapikian,A.Z., Holmes,K.V.",,,,oronasopharynx,,,"Human coronavirus 229E isolate 13-4 spike glycoprotein gene, partial cds"
AY386387,,2003-10-06T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,1702,GenBank,partial,,,"Breslin,J.J., Smith,M.K., Wentworth,D.E., Edwards,K.M., Talbot,P.J., Myint,S.H., Kapikian,A.Z., Holmes,K.V.",,,,oronasopharynx,,,"Human coronavirus 229E isolate 1-26 spike glycoprotein gene, partial cds"
AY386388,,2003-10-06T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,1702,GenBank,partial,,,"Breslin,J.J., Smith,M.K., Wentworth,D.E., Edwards,K.M., Talbot,P.J., Myint,S.H., Kapikian,A.Z., Holmes,K.V.",,,,oronasopharynx,,,"Human coronavirus 229E isolate 29NSD4 spike glycoprotein gene, partial cds"
AY386389,,2003-10-06T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,1700,GenBank,partial,,,"Breslin,J.J., Smith,M.K., Wentworth,D.E., Edwards,K.M., Talbot,P.J., Myint,S.H., Kapikian,A.Z., Holmes,K.V.",,,,oronasopharynx,,,"Human coronavirus 229E isolate 1610 spike glycoprotein gene, partial cds"
AY386390,,2003-10-06T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,1678,GenBank,partial,,,"Breslin,J.J., Smith,M.K., Wentworth,D.E., Edwards,K.M., Talbot,P.J., Myint,S.H., Kapikian,A.Z., Holmes,K.V.",,,,,,,"Human coronavirus 229E isolate 862 spike glycoprotein gene, partial cds"
AY386391,,2003-10-06T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,1678,GenBank,partial,,,"Breslin,J.J., Smith,M.K., Wentworth,D.E., Edwards,K.M., Talbot,P.J., Myint,S.H., Kapikian,A.Z., Holmes,K.V.",,,,,,,"Human coronavirus 229E isolate 879 spike glycoprotein gene, partial cds"
AY386392,,2003-10-06T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,1736,GenBank,partial,,,"Breslin,J.J., Smith,M.K., Wentworth,D.E., Edwards,K.M., Talbot,P.J., Myint,S.H., Kapikian,A.Z., Holmes,K.V.",,,,oronasopharynx,,,"Human coronavirus 229E isolate 13-18 spike glycoprotein gene, partial cds"
AY386393,,2003-10-06T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,1678,GenBank,partial,,,"Breslin,J.J., Smith,M.K., Wentworth,D.E., Edwards,K.M., Talbot,P.J., Myint,S.H., Kapikian,A.Z., Holmes,K.V.",,,,,,,"Human coronavirus 229E isolate 865 spike glycoprotein gene, partial cds"
AY386394,,2003-10-06T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,1702,GenBank,partial,,,"Breslin,J.J., Smith,M.K., Wentworth,D.E., Edwards,K.M., Talbot,P.J., Myint,S.H., Kapikian,A.Z., Holmes,K.V.",,,,,,,"Human coronavirus 229E isolate B18 spike glycoprotein gene, partial cds"
AY386395,,2003-10-06T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,1702,GenBank,partial,,,"Breslin,J.J., Smith,M.K., Wentworth,D.E., Edwards,K.M., Talbot,P.J., Myint,S.H., Kapikian,A.Z., Holmes,K.V.",,,,oronasopharynx,,,"Human coronavirus 229E isolate 102NSD2 spike glycoprotein gene, partial cds"
AF344186,,2001-04-12T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,3600,GenBank,partial,,,"Bonavia,A., Holmes,K.V.",,,,,,,"Human coronavirus 229E RW Stock spike glycoprotein (S) gene, complete cds"
AF344187,,2001-04-12T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,3600,GenBank,partial,,,"Bonavia,A., Holmes,K.V.",,,,,,,"Human coronavirus 229E P11A spike glycoprotein (S) gene, complete cds"
AF344188,,2001-04-12T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,3600,GenBank,partial,,,"Bonavia,A., Holmes,K.V.",,,,,,,"Human coronavirus 229E P11B spike glycoprotein (S) gene, complete cds"
AF344189,,2001-04-12T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,3600,GenBank,partial,,,"Bonavia,A., Holmes,K.V.",,,,,,,"Human coronavirus 229E P100E spike glycoprotein (S) gene, complete cds"
AF304460,,2001-01-11T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,27317,GenBank,partial,,,"Thiel,V., Herold,J., Schelle,B., Siddell,S.G.",11369870,,,,,,"Human coronavirus 229E, complete genome"
Y09923,,1997-03-01T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,3048,GenBank,partial,229E,,"Hays,J.P.",,,,,,,Human coronavirus serogroup 229E RNA encoding spike protein
Y10051,,1997-03-01T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,3039,GenBank,partial,,,"Hays,J.P.",,,,,,,"Human coronavirus serogroup 229E gene encoding spike protein, isolate A162"
Y10052,,1997-03-01T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,3048,GenBank,partial,,,"Hays,J.P.",,,,,,,"Human coronavirus serogroup 229E gene encoding spike protein, isolate LRI 281"
J04419,,1993-08-02T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,1696,GenBank,partial,,,"Schreiber,S.S., Kamahora,T., Lai,M.M.",2922924,,,,,,"Human coronavirus 229E nucleocapsid protein mRNA, complete cds"
M33560,,1993-08-02T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,864,GenBank,partial,,,"Jouvenne,P., Richardson,C.D., Schreiber,S.S., Lai,M.M., Talbot,P.J.",2305554,,,,,,"Human coronavirus 229E M protein mRNA, complete cds"
X69721,,1993-01-08T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,20580,GenBank,partial,,,"Herold,J., Raabe,T., Schelle-Prinz,B., Siddell,S.G.","8337838, 8290341",,,,,,Human coronavirus 229E mRNA for RNA polymerase and proteases
X64942,,1992-08-12T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,700,GenBank,partial,,,"Jouvenne,P., Mounir,S., Stewart,J.N., Richardson,C.D., Talbot,P.J.",1373555,,,,,,Human coronavirus 229E mRNAs 4 and 5
X51325,,1990-02-22T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,1576,GenBank,partial,,,"Myints,S., Harmsen,D., Raabe,T., Siddell,S.",,,,,,,Human coronavirus 229E mRNA for nucleocapsid protein
X15498,,1990-02-10T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,747,GenBank,partial,,,"Raabe,T., Siddell,S.G.",2818210,,,,,,Human Coronavirus 229E gene for membrane protein
X16816,,1990-02-10T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,3600,GenBank,partial,,,"Raabe,T., Schelle-Prinz,B., Siddell,S.G.",2345367,,,,,,Human coronavirus 229E gene for spike glycoprotein
X15654,,1989-11-23T00:00:00Z,Human coronavirus 229E,Alphacoronavirus,Coronaviridae,990,GenBank,partial,,,"Raabe,T., Siddell,S.",2701946,,,,,,Human coronavirus 229E genes for nonstructural proteins encoded by mRNAs 4 and 5
